Year;Month;Day;Hour;Minute;Second;Irradiance;ExternalTemperature
2011;12;22;1;0;0;1,2;-0,5
2011;12;22;2;0;0;1,2;0
2011;12;22;3;0;0;1,2;0,4
2011;12;22;4;0;0;1,2;0,8
2011;12;22;5;0;0;1,2;0,9
2011;12;22;6;0;0;1,2;0,9
2011;12;22;7;0;0;1,2;1,5
2011;12;22;8;0;0;1,3;1,9
2011;12;22;9;0;0;4,5;2,5
2011;12;22;10;0;0;12,1;3,1
2011;12;22;11;0;0;18,4;3,4
2011;12;22;12;0;0;19,9;3,9
2011;12;22;13;0;0;18,5;4,2
2011;12;22;14;0;0;18,9;4,5
2011;12;22;15;0;0;5,5;5,1
2011;12;22;16;0;0;1,2;5,5
2011;12;22;17;0;0;1,2;6,1
2011;12;22;18;0;0;1,2;6,4
2011;12;22;19;0;0;1,2;6,6
2011;12;22;20;0;0;1,2;6,9
2011;12;22;21;0;0;1,2;7,6
2011;12;22;22;0;0;1,2;7,6
2011;12;22;23;0;0;1,2;7,4
2011;12;23;0;0;0;1,2;7,6
2011;12;23;1;0;0;1,2;8
2011;12;23;2;0;0;1,2;8,4
2011;12;23;3;0;0;1,2;8,5
2011;12;23;4;0;0;1,2;8,6
2011;12;23;5;0;0;1,2;8,6
2011;12;23;6;0;0;1,2;8,6
2011;12;23;7;0;0;1,2;8,5
2011;12;23;8;0;0;1,3;8,5
2011;12;23;9;0;0;5,1;8,6
2011;12;23;10;0;0;18,1;8,7
2011;12;23;11;0;0;15,5;9,2
2011;12;23;12;0;0;20,6;9,5
2011;12;23;13;0;0;19;9,5
2011;12;23;14;0;0;8,9;9,3
2011;12;23;15;0;0;2,7;9,1
2011;12;23;16;0;0;1,2;8,8
2011;12;23;17;0;0;1,2;8,7
2011;12;23;18;0;0;1,2;7,6
2011;12;23;19;0;0;1,2;6,8
2011;12;23;20;0;0;1,2;6,4
2011;12;23;21;0;0;1,2;6,2
2011;12;23;22;0;0;1,2;5,8
2011;12;23;23;0;0;1,2;5,7
2011;12;24;0;0;0;1,2;5,8
2011;12;24;1;0;0;1,2;4,7
2011;12;24;2;0;0;1,2;4,5
2011;12;24;3;0;0;1,2;4,8
2011;12;24;4;0;0;1,2;4,4
2011;12;24;5;0;0;1,2;4
2011;12;24;6;0;0;1,2;5
2011;12;24;7;0;0;1,2;5,2
2011;12;24;8;0;0;2,3;5
2011;12;24;9;0;0;85,8;5,2
2011;12;24;10;0;0;302,1;5,4
2011;12;24;11;0;0;489,6;6,1
2011;12;24;12;0;0;534,1;6,6
2011;12;24;13;0;0;485;6,6
2011;12;24;14;0;0;305,7;6,2
2011;12;24;15;0;0;46,6;5,1
2011;12;24;16;0;0;1,3;3,6
2011;12;24;17;0;0;1,2;3,3
2011;12;24;18;0;0;1,2;3,1
2011;12;24;19;0;0;1,2;2,4
2011;12;24;20;0;0;1,2;2,5
2011;12;24;21;0;0;1,2;3,8
2011;12;24;22;0;0;1,2;4,6
2011;12;24;23;0;0;1,2;5,6
2011;12;25;0;0;0;1,2;5,8
2011;12;25;1;0;0;1,2;6,3
2011;12;25;2;0;0;1,2;6,9
2011;12;25;3;0;0;1,2;7,2
2011;12;25;4;0;0;1,2;7,8
2011;12;25;5;0;0;1,1;8,2
2011;12;25;6;0;0;1,2;8,4
2011;12;25;7;0;0;1,2;8,3
2011;12;25;8;0;0;1,8;7,9
2011;12;25;9;0;0;17,4;8,1
2011;12;25;10;0;0;114,1;8
2011;12;25;11;0;0;179;8,4
2011;12;25;12;0;0;81,3;8,4
2011;12;25;13;0;0;31,9;8,6
2011;12;25;14;0;0;10,9;8,8
2011;12;25;15;0;0;3,3;8,9
2011;12;25;16;0;0;1,2;9,4
2011;12;25;17;0;0;1,2;9,4
2011;12;25;18;0;0;1,2;10,1
2011;12;25;19;0;0;1,1;10,6
2011;12;25;20;0;0;1,2;10,8
2011;12;25;21;0;0;1,2;10,3
2011;12;25;22;0;0;1,1;10,8
2011;12;25;23;0;0;1,1;11,2
2011;12;26;0;0;0;1,1;11
2011;12;26;1;0;0;1,1;10,5
2011;12;26;2;0;0;1,1;10
2011;12;26;3;0;0;1,2;9,6
2011;12;26;4;0;0;1,2;9,2
2011;12;26;5;0;0;1,2;8,6
2011;12;26;6;0;0;1,2;8,2
2011;12;26;7;0;0;1,2;7,8
2011;12;26;8;0;0;1,2;8,6
2011;12;26;9;0;0;4;9,8
2011;12;26;10;0;0;8,8;10,2
2011;12;26;11;0;0;15,4;10,7
2011;12;26;12;0;0;17,8;10,9
2011;12;26;13;0;0;16,4;11
2011;12;26;14;0;0;8,2;11
2011;12;26;15;0;0;2,4;10,9
2011;12;26;16;0;0;1,2;10,7
2011;12;26;17;0;0;1,2;10,6
2011;12;26;18;0;0;1,2;10,6
2011;12;26;19;0;0;1,2;10,8
2011;12;26;20;0;0;1,2;10,7
2011;12;26;21;0;0;1,2;10,8
2011;12;26;22;0;0;1,2;10,8
2011;12;26;23;0;0;1,2;11,1
2011;12;27;0;0;0;1,2;11,3
2011;12;27;1;0;0;1,1;11,3
2011;12;27;2;0;0;1,2;11,3
2011;12;27;3;0;0;1,1;11,1
2011;12;27;4;0;0;1,2;10,3
2011;12;27;5;0;0;1,2;9,7
2011;12;27;6;0;0;1,2;8,7
2011;12;27;7;0;0;1,2;8
2011;12;27;8;0;0;1,8;7,8
2011;12;27;9;0;0;59,6;7,6
2011;12;27;10;0;0;231,9;7,8
2011;12;27;11;0;0;365,4;8
2011;12;27;12;0;0;430,1;8,2
2011;12;27;13;0;0;365,5;8,3
2011;12;27;14;0;0;217,5;7,8
2011;12;27;15;0;0;21,4;6,6
2011;12;27;16;0;0;1,3;5,6
2011;12;27;17;0;0;1,2;4,9
2011;12;27;18;0;0;1,2;4,5
2011;12;27;19;0;0;1,2;4,3
2011;12;27;20;0;0;1,2;3,6
2011;12;27;21;0;0;1,2;3,5
2011;12;27;22;0;0;1,2;3,5
2011;12;27;23;0;0;1,2;3,3
2011;12;28;0;0;0;1,2;2,7
2011;12;28;1;0;0;1,2;1,6
2011;12;28;2;0;0;1,2;1,6
2011;12;28;3;0;0;1,3;1,8
2011;12;28;4;0;0;1,2;2
2011;12;28;5;0;0;1,2;3,2
2011;12;28;6;0;0;1,2;4,3
2011;12;28;7;0;0;1,2;5,3
2011;12;28;8;0;0;1,2;6
2011;12;28;9;0;0;2,7;6,3
2011;12;28;10;0;0;5,4;6,4
2011;12;28;11;0;0;5,9;6,4
2011;12;28;12;0;0;16,2;5,9
2011;12;28;13;0;0;12,5;5,6
2011;12;28;14;0;0;6,3;5,9
2011;12;28;15;0;0;2;6,3
2011;12;28;16;0;0;1,2;7
2011;12;28;17;0;0;1,2;8,1
2011;12;28;18;0;0;1,2;8
2011;12;28;19;0;0;1,2;7,5
2011;12;28;20;0;0;1,2;6,8
2011;12;28;21;0;0;1,2;6,9
2011;12;28;22;0;0;1,2;7,2
2011;12;28;23;0;0;1,2;6,9
2011;12;29;0;0;0;1,2;6,4
2011;12;29;1;0;0;1,2;6,4
2011;12;29;2;0;0;1,2;6,2
2011;12;29;3;0;0;1,2;6,8
2011;12;29;4;0;0;1,2;7,1
2011;12;29;5;0;0;1,2;7
2011;12;29;6;0;0;1,2;6,4
2011;12;29;7;0;0;1,2;5,5
2011;12;29;8;0;0;2;4,9
2011;12;29;9;0;0;29,5;5
2011;12;29;10;0;0;79,3;5,3
2011;12;29;11;0;0;110,7;5,4
2011;12;29;12;0;0;83,1;5,6
2011;12;29;13;0;0;74,8;5,8
2011;12;29;14;0;0;111;5,7
2011;12;29;15;0;0;22,3;5,8
2011;12;29;16;0;0;1,3;5,2
2011;12;29;17;0;0;1,2;4,6
2011;12;29;18;0;0;1,2;3,7
2011;12;29;19;0;0;1,2;3,3
2011;12;29;20;0;0;1,2;2,7
2011;12;29;21;0;0;1,2;2,8
2011;12;29;22;0;0;1,2;2,5
2011;12;29;23;0;0;1,2;2,2
2011;12;30;0;0;0;1,2;2
2011;12;30;1;0;0;1,2;1,8
2011;12;30;2;0;0;1,2;2,4
2011;12;30;3;0;0;1,2;3
2011;12;30;4;0;0;1,2;3,4
2011;12;30;5;0;0;1,2;3,6
2011;12;30;6;0;0;1,2;3,9
2011;12;30;7;0;0;1,2;3,8
2011;12;30;8;0;0;1,6;3,8
2011;12;30;9;0;0;18,7;4,3
2011;12;30;10;0;0;75;4,2
2011;12;30;11;0;0;364,2;5,5
2011;12;30;12;0;0;115;4,8
2011;12;30;13;0;0;434,2;5,5
2011;12;30;14;0;0;71,9;5,2
2011;12;30;15;0;0;36,6;4,4
2011;12;30;16;0;0;1,3;2,9
2011;12;30;17;0;0;1,2;1,5
2011;12;30;18;0;0;1,2;1,4
2011;12;30;19;0;0;1,3;0,1
2011;12;30;20;0;0;1,3;-0,5
2011;12;30;21;0;0;1,3;-1,5
2011;12;30;22;0;0;1,3;-2,2
2011;12;30;23;0;0;1,3;-2,7
2011;12;31;0;0;0;1,3;-0,6
2011;12;31;1;0;0;1,3;-0,1
2011;12;31;2;0;0;1,3;-1,1
2011;12;31;3;0;0;1,3;-1,4
2011;12;31;4;0;0;1,3;-1,4
2011;12;31;5;0;0;1,3;-2,1
2011;12;31;6;0;0;1,3;-3
2011;12;31;7;0;0;1,3;-2,9
2011;12;31;8;0;0;4;-3,1
2011;12;31;9;0;0;93,5;-3,2
2011;12;31;10;0;0;330,5;-1
2011;12;31;11;0;0;445,6;1,8
2011;12;31;12;0;0;324,7;2,6
2011;12;31;13;0;0;220,4;3,7
2011;12;31;14;0;0;42,6;2,6
2011;12;31;15;0;0;9,1;1,7
2011;12;31;16;0;0;1,2;1,4
2011;12;31;17;0;0;1,2;1,4
2011;12;31;18;0;0;1,2;1,6
2011;12;31;19;0;0;1,2;1,6
2011;12;31;20;0;0;1,2;1,7
2011;12;31;21;0;0;1,2;1,9
2011;12;31;22;0;0;1,2;2,1
2011;12;31;23;0;0;1,2;2,4
2012;1;1;0;0;0;1,2;2,9
2012;1;1;1;0;0;1,2;3,1
2012;1;1;2;0;0;1,2;3,2
2012;1;1;3;0;0;1,2;3,4
2012;1;1;4;0;0;1,2;3,6
2012;1;1;5;0;0;1,2;3,9
2012;1;1;6;0;0;1,2;4,4
2012;1;1;7;0;0;1,2;5
2012;1;1;8;0;0;1,2;5,9
2012;1;1;9;0;0;3,3;7
2012;1;1;10;0;0;5,5;8
2012;1;1;11;0;0;6,9;8,5
2012;1;1;12;0;0;13,8;8,6
2012;1;1;13;0;0;41,9;8,8
2012;1;1;14;0;0;77,4;8,8
2012;1;1;15;0;0;2,8;8,8
2012;1;1;16;0;0;1,2;8,6
2012;1;1;17;0;0;1,2;8,3
2012;1;1;18;0;0;1,2;7,6
2012;1;1;19;0;0;1,2;6,9
2012;1;1;20;0;0;1,2;7,3
2012;1;1;21;0;0;1,2;7,7
2012;1;1;22;0;0;1,2;8
2012;1;1;23;0;0;1,2;8
2012;1;2;0;0;0;1,2;7,8
2012;1;2;1;0;0;1,2;8
2012;1;2;2;0;0;1,2;8,2
2012;1;2;3;0;0;1,2;8,4
2012;1;2;4;0;0;1,2;7,8
2012;1;2;5;0;0;1,2;7,4
2012;1;2;6;0;0;1,2;7,2
2012;1;2;7;0;0;1,2;6,6
2012;1;2;8;0;0;1,4;6,2
2012;1;2;9;0;0;16,8;5,7
2012;1;2;10;0;0;49,7;5,9
2012;1;2;11;0;0;273,6;6,2
2012;1;2;12;0;0;485,4;7,2
2012;1;2;13;0;0;437,1;7,2
2012;1;2;14;0;0;262,9;6,6
2012;1;2;15;0;0;40,6;5,2
2012;1;2;16;0;0;1,5;4,5
2012;1;2;17;0;0;1,2;3,6
2012;1;2;18;0;0;1,2;3,7
2012;1;2;19;0;0;1,2;3,1
2012;1;2;20;0;0;1,2;3
2012;1;2;21;0;0;1,2;2,8
2012;1;2;22;0;0;1,2;2,9
2012;1;2;23;0;0;1,2;2,5
2012;1;3;0;0;0;1,2;2,2
2012;1;3;1;0;0;1,2;2,2
2012;1;3;2;0;0;1,2;2,6
2012;1;3;3;0;0;1,2;2,8
2012;1;3;4;0;0;1,2;2,2
2012;1;3;5;0;0;1,2;2,5
2012;1;3;6;0;0;1,2;2,3
2012;1;3;7;0;0;1,2;2,8
2012;1;3;8;0;0;1,7;3,3
2012;1;3;9;0;0;5,4;3,6
2012;1;3;10;0;0;11;4,4
2012;1;3;11;0;0;9,9;4,8
2012;1;3;12;0;0;10,4;4,4
2012;1;3;13;0;0;6,1;3,3
2012;1;3;14;0;0;4,7;2,4
2012;1;3;15;0;0;2,2;3,5
2012;1;3;16;0;0;1,2;5,3
2012;1;3;17;0;0;1,2;7
2012;1;3;18;0;0;1,2;8
2012;1;3;19;0;0;1,2;7,7
2012;1;3;20;0;0;1,2;7,3
2012;1;3;21;0;0;1,2;6,4
2012;1;3;22;0;0;1,2;5,5
2012;1;3;23;0;0;1,2;6,2
2012;1;4;0;0;0;1,2;6,7
2012;1;4;1;0;0;1,2;5,9
2012;1;4;2;0;0;1,2;5,7
2012;1;4;3;0;0;1,2;5,8
2012;1;4;4;0;0;1,2;6,2
2012;1;4;5;0;0;1,2;6,5
2012;1;4;6;0;0;1,2;6,5
2012;1;4;7;0;0;1,2;6,6
2012;1;4;8;0;0;1,3;6,7
2012;1;4;9;0;0;18,2;7,1
2012;1;4;10;0;0;203,4;6,9
2012;1;4;11;0;0;180;6,3
2012;1;4;12;0;0;305,9;6,1
2012;1;4;13;0;0;142;6
2012;1;4;14;0;0;47;5,1
2012;1;4;15;0;0;14,1;4,7
2012;1;4;16;0;0;1,2;3,8
2012;1;4;17;0;0;1,2;3,5
2012;1;4;18;0;0;1,2;3,9
2012;1;4;19;0;0;1,2;3,5
2012;1;4;20;0;0;1,2;3,8
2012;1;4;21;0;0;1,2;3,6
2012;1;4;22;0;0;1,2;4,8
2012;1;4;23;0;0;1,2;5
2012;1;5;0;0;0;1,2;5
2012;1;5;1;0;0;1,2;4,8
2012;1;5;2;0;0;1,2;4,6
2012;1;5;3;0;0;1,2;4,5
2012;1;5;4;0;0;1,2;4,3
2012;1;5;5;0;0;1,2;4,2
2012;1;5;6;0;0;1,2;4,2
2012;1;5;7;0;0;1,2;3,6
2012;1;5;8;0;0;1,2;3,2
2012;1;5;9;0;0;4,2;3,7
2012;1;5;10;0;0;10,9;4
2012;1;5;11;0;0;18,8;3,6
2012;1;5;12;0;0;23,3;3,8
2012;1;5;13;0;0;27,9;4,4
2012;1;5;14;0;0;11,6;4,5
2012;1;5;15;0;0;5;4,4
2012;1;5;16;0;0;1,2;4
2012;1;5;17;0;0;1,2;3,5
2012;1;5;18;0;0;1,2;2,7
2012;1;5;19;0;0;1,2;3
2012;1;5;20;0;0;1,2;2,8
2012;1;5;21;0;0;1,2;2,6
2012;1;5;22;0;0;1,2;2,2
2012;1;5;23;0;0;1,2;2,1
2012;1;6;0;0;0;1,2;1,7
2012;1;6;1;0;0;1,2;2,3
2012;1;6;2;0;0;1,2;2,2
2012;1;6;3;0;0;1,2;2,1
2012;1;6;4;0;0;1,2;1,4
2012;1;6;5;0;0;1,3;1,2
2012;1;6;6;0;0;1,2;1
2012;1;6;7;0;0;1,2;1,2
2012;1;6;8;0;0;3,3;1,3
2012;1;6;9;0;0;166,3;1,6
2012;1;6;10;0;0;419;2,6
2012;1;6;11;0;0;488,2;4
2012;1;6;12;0;0;416,3;4,8
2012;1;6;13;0;0;436,1;5,8
2012;1;6;14;0;0;291,7;5,3
2012;1;6;15;0;0;87,8;3,4
2012;1;6;16;0;0;2,4;1,6
2012;1;6;17;0;0;1,2;0,6
2012;1;6;18;0;0;1,3;1,1
2012;1;6;19;0;0;1,2;2,4
2012;1;6;20;0;0;1,2;3
2012;1;6;21;0;0;1,2;3,9
2012;1;6;22;0;0;1,2;3,7
2012;1;6;23;0;0;1,2;3,9
2012;1;7;0;0;0;1,2;4,1
2012;1;7;1;0;0;1,2;3,9
2012;1;7;2;0;0;1,2;3,9
2012;1;7;3;0;0;1,2;3,1
2012;1;7;4;0;0;1,2;2,7
2012;1;7;5;0;0;1,2;3,4
2012;1;7;6;0;0;1,2;4,4
2012;1;7;7;0;0;1,2;5,5
2012;1;7;8;0;0;1,3;6,6
2012;1;7;9;0;0;9,1;6,8
2012;1;7;10;0;0;34;6,5
2012;1;7;11;0;0;61,9;6,9
2012;1;7;12;0;0;91,7;7,5
2012;1;7;13;0;0;51,7;7,2
2012;1;7;14;0;0;101,3;7,3
2012;1;7;15;0;0;25,9;6,9
2012;1;7;16;0;0;1,8;6,1
2012;1;7;17;0;0;1,2;5,7
2012;1;7;18;0;0;1,2;5,4
2012;1;7;19;0;0;1,2;5,5
2012;1;7;20;0;0;1,2;5,7
2012;1;7;21;0;0;1,2;5,4
2012;1;7;22;0;0;1,2;4,9
2012;1;7;23;0;0;1,2;5,6
2012;1;8;0;0;0;1,2;5,5
2012;1;8;1;0;0;1,2;5,4
2012;1;8;2;0;0;1,2;5,1
2012;1;8;3;0;0;1,2;4,7
2012;1;8;4;0;0;1,2;3,9
2012;1;8;5;0;0;1,2;4,5
2012;1;8;6;0;0;1,2;4,2
2012;1;8;7;0;0;1,2;3,8
2012;1;8;8;0;0;1,4;3,4
2012;1;8;9;0;0;8,9;3,1
2012;1;8;10;0;0;13,6;2,7
2012;1;8;11;0;0;18,7;2,5
2012;1;8;12;0;0;23,4;2,7
2012;1;8;13;0;0;30,5;2,9
2012;1;8;14;0;0;67,9;2,9
2012;1;8;15;0;0;7,1;2,7
2012;1;8;16;0;0;1,3;2,3
2012;1;8;17;0;0;1,2;1,7
2012;1;8;18;0;0;1,2;1,1
2012;1;8;19;0;0;1,2;0,7
2012;1;8;20;0;0;1,2;1
2012;1;8;21;0;0;1,2;1,1
2012;1;8;22;0;0;1,2;1,1
2012;1;8;23;0;0;1,2;1,3
2012;1;9;0;0;0;1,2;0,8
2012;1;9;1;0;0;1,3;0,3
2012;1;9;2;0;0;1,2;-1,2
2012;1;9;3;0;0;1,3;-2,6
2012;1;9;4;0;0;1,3;-2,9
2012;1;9;5;0;0;1,3;-2,7
2012;1;9;6;0;0;1,2;-1,9
2012;1;9;7;0;0;1,2;-0,8
2012;1;9;8;0;0;1,5;-0,2
2012;1;9;9;0;0;9,3;0,2
2012;1;9;10;0;0;16,1;0,4
2012;1;9;11;0;0;26,9;0,2
2012;1;9;12;0;0;26,9;0,5
2012;1;9;13;0;0;24,6;0,9
2012;1;9;14;0;0;8,3;1,5
2012;1;9;15;0;0;2;2,4
2012;1;9;16;0;0;1,2;3,5
2012;1;9;17;0;0;1,2;5,4
2012;1;9;18;0;0;1,2;6,8
2012;1;9;19;0;0;1,2;5,6
2012;1;9;20;0;0;1,2;5
2012;1;9;21;0;0;1,2;5,6
2012;1;9;22;0;0;1,2;5,7
2012;1;9;23;0;0;1,2;6
2012;1;10;0;0;0;1,2;5,8
2012;1;10;1;0;0;1,2;5,4
2012;1;10;2;0;0;1,2;5
2012;1;10;3;0;0;1,2;4,8
2012;1;10;4;0;0;1,2;4,4
2012;1;10;5;0;0;1,2;3,2
2012;1;10;6;0;0;1,2;2,5
2012;1;10;7;0;0;1,2;2,2
2012;1;10;8;0;0;3,6;2,5
2012;1;10;9;0;0;77;2,9
2012;1;10;10;0;0;74,2;3,8
2012;1;10;11;0;0;90,5;4,4
2012;1;10;12;0;0;140,7;6
2012;1;10;13;0;0;76,3;6,9
2012;1;10;14;0;0;20,5;6,9
2012;1;10;15;0;0;4,7;6,6
2012;1;10;16;0;0;1,2;6,9
2012;1;10;17;0;0;1,2;6,5
2012;1;10;18;0;0;1,2;6,4
2012;1;10;19;0;0;1,2;6,8
2012;1;10;20;0;0;1,2;6,9
2012;1;10;21;0;0;1,2;6,9
2012;1;10;22;0;0;1,2;6,9
2012;1;10;23;0;0;1,2;7
2012;1;11;0;0;0;1,2;7
2012;1;11;1;0;0;1,2;7
2012;1;11;2;0;0;1,2;6,7
2012;1;11;3;0;0;1,2;6,9
2012;1;11;4;0;0;1,2;7,4
2012;1;11;5;0;0;1,2;7,8
2012;1;11;6;0;0;1,2;7,7
2012;1;11;7;0;0;1,2;7,7
2012;1;11;8;0;0;1,5;7,6
2012;1;11;9;0;0;85,8;7,4
2012;1;11;10;0;0;306,3;7,4
2012;1;11;11;0;0;509,9;7,7
2012;1;11;12;0;0;492,5;8
2012;1;11;13;0;0;362,6;7,6
2012;1;11;14;0;0;279,4;7
2012;1;11;15;0;0;77,9;6,2
2012;1;11;16;0;0;2,4;4,8
2012;1;11;17;0;0;1,2;4,6
2012;1;11;18;0;0;1,2;4,8
2012;1;11;19;0;0;1,2;4,4
2012;1;11;20;0;0;1,2;5
2012;1;11;21;0;0;1,2;5,5
2012;1;11;22;0;0;1,2;5,6
2012;1;11;23;0;0;1,2;6,4
2012;1;12;0;0;0;1,2;7,4
2012;1;12;1;0;0;1,2;8
2012;1;12;2;0;0;1,2;8,9
2012;1;12;3;0;0;1,2;9,1
2012;1;12;4;0;0;1,2;9,1
2012;1;12;5;0;0;1,2;9,3
2012;1;12;6;0;0;1,2;9
2012;1;12;7;0;0;1,2;8,5
2012;1;12;8;0;0;1,2;8,6
2012;1;12;9;0;0;2,6;8,5
2012;1;12;10;0;0;16,2;8,8
2012;1;12;11;0;0;63,4;8,5
2012;1;12;12;0;0;224,8;7,1
2012;1;12;13;0;0;67,1;6,6
2012;1;12;14;0;0;46,2;6,5
2012;1;12;15;0;0;25;6,2
2012;1;12;16;0;0;3;5,5
2012;1;12;17;0;0;1,2;5,1
2012;1;12;18;0;0;1,2;4,8
2012;1;12;19;0;0;1,2;4,7
2012;1;12;20;0;0;1,2;4,6
2012;1;12;21;0;0;1,2;4,3
2012;1;12;22;0;0;1,2;4,1
2012;1;12;23;0;0;1,2;3,9
2012;1;13;0;0;0;1,2;3,9
2012;1;13;1;0;0;1,2;4
2012;1;13;2;0;0;1,2;3,9
2012;1;13;3;0;0;1,2;4
2012;1;13;4;0;0;1,2;3,9
2012;1;13;5;0;0;1,2;3,8
2012;1;13;6;0;0;1,2;3,7
2012;1;13;7;0;0;1,2;3,6
2012;1;13;8;0;0;4,9;3,7
2012;1;13;9;0;0;169,7;4,2
2012;1;13;10;0;0;306,9;5,2
2012;1;13;11;0;0;573,5;6,5
2012;1;13;12;0;0;609,2;7,1
2012;1;13;13;0;0;593,3;7,3
2012;1;18;8;0;0;3,2;4,1
2012;1;18;9;0;0;16,8;4
2012;1;18;10;0;0;35,7;4,2
2012;1;18;11;0;0;46,8;4,7
2012;1;18;12;0;0;31,1;5,2
2012;1;18;13;0;0;34,5;5,4
2012;1;18;14;0;0;10,1;5,2
2012;1;18;15;0;0;2,5;4,8
2012;1;18;16;0;0;1,2;5,7
2012;1;18;17;0;0;1,2;6,6
2012;1;18;18;0;0;1,2;7,2
2012;1;18;19;0;0;1,2;6,9
2012;1;18;20;0;0;1,2;6
2012;1;18;21;0;0;1,2;5,2
2012;1;18;22;0;0;1,2;4,1
2012;1;18;23;0;0;1,2;2,9
2012;1;19;0;0;0;1,2;3,5
2012;1;19;1;0;0;1,2;3,6
2012;1;19;2;0;0;1,2;3,5
2012;1;19;3;0;0;1,2;3,4
2012;1;19;4;0;0;1,2;3,6
2012;1;19;5;0;0;1,2;3,5
2012;1;19;6;0;0;1,2;3,6
2012;1;19;7;0;0;1,2;3,9
2012;1;19;8;0;0;1,7;4,2
2012;1;19;9;0;0;19,2;3,8
2012;1;19;10;0;0;76,1;4,2
2012;1;19;11;0;0;141,9;4,8
2012;1;19;12;0;0;362,3;5,1
2012;1;19;13;0;0;238;5,1
2012;1;19;14;0;0;63,8;4,9
2012;1;19;15;0;0;8;4,1
2012;1;19;16;0;0;1,3;3,6
2012;1;19;17;0;0;1,2;1,1
2012;1;19;18;0;0;1,2;1,6
2012;1;19;19;0;0;1,2;2,7
2012;1;19;20;0;0;1,2;3,4
2012;1;19;21;0;0;1,2;2,9
2012;1;19;22;0;0;1,2;3,3
2012;1;19;23;0;0;1,2;3,5
2012;1;20;0;0;0;1,2;3,2
2012;1;20;1;0;0;1,2;2,8
2012;1;20;2;0;0;1,2;1,7
2012;1;20;3;0;0;1,2;0,9
2012;1;20;4;0;0;1,3;0
2012;1;20;5;0;0;1,3;0
2012;1;20;6;0;0;1,2;-0,1
2012;1;20;7;0;0;1,2;0
2012;1;20;8;0;0;6,5;-0,2
2012;1;20;9;0;0;57,5;0,8
2012;1;20;10;0;0;143,6;2
2012;1;20;11;0;0;555,8;4,7
2012;1;20;12;0;0;423,1;5,5
2012;1;20;13;0;0;172,9;4,8
2012;1;20;14;0;0;70,6;3,6
2012;1;20;15;0;0;67,7;2
2012;1;20;16;0;0;5,1;0,2
2012;1;20;17;0;0;1,3;-0,9
2012;1;20;18;0;0;1,3;-1,7
2012;1;20;19;0;0;1,3;-3
2012;1;20;20;0;0;1,3;-3,3
2012;1;20;21;0;0;1,3;-3,6
2012;1;20;22;0;0;1,3;-4,5
2012;1;20;23;0;0;1,3;-4,6
2012;1;21;0;0;0;1,3;-3,4
2012;1;21;1;0;0;1,3;-2,9
2012;1;21;2;0;0;1,3;-1,3
2012;1;21;3;0;0;1,3;-0,9
2012;1;21;4;0;0;1,3;-0,7
2012;1;21;5;0;0;1,3;-0,3
2012;1;21;6;0;0;1,2;0,2
2012;1;21;7;0;0;1,2;0,7
2012;1;21;8;0;0;1,3;0,6
2012;1;21;9;0;0;3,7;0,5
2012;1;21;10;0;0;7;0,4
2012;1;21;11;0;0;13,2;0,7
2012;1;21;12;0;0;83,7;0,9
2012;1;21;13;0;0;165,7;1,7
2012;1;21;14;0;0;133,7;2,8
2012;1;21;15;0;0;27,6;3,1
2012;1;21;16;0;0;3,9;2,9
2012;1;21;17;0;0;1,2;2,5
2012;1;21;18;0;0;1,2;2,5
2012;1;21;19;0;0;1,2;2,2
2012;1;21;20;0;0;1,2;2
2012;1;21;21;0;0;1,2;2
2012;1;21;22;0;0;1,2;2
2012;1;21;23;0;0;1,2;1,8
2012;1;22;0;0;0;1,2;1,4
2012;1;22;1;0;0;1,2;0,8
2012;1;22;2;0;0;1,2;0,4
2012;1;22;3;0;0;1,2;1,2
2012;1;22;4;0;0;1,2;1,8
2012;1;22;5;0;0;1,2;2,5
2012;1;22;6;0;0;1,2;2,7
2012;1;22;7;0;0;1,2;2,1
2012;1;22;8;0;0;1,8;1,9
2012;1;22;9;0;0;16,1;1,7
2012;1;22;10;0;0;28,3;1,5
2012;1;22;11;0;0;46,4;2
2012;1;22;12;0;0;56,5;1,7
2012;1;22;13;0;0;26,6;1,9
2012;1;22;14;0;0;11,4;2,1
2012;1;22;15;0;0;7,6;2,1
2012;1;22;16;0;0;2,1;1,8
2012;1;22;17;0;0;1,2;1,3
2012;1;22;18;0;0;1,3;0,7
2012;1;22;19;0;0;1,3;0,3
2012;1;22;20;0;0;1,3;-0,3
2012;1;22;21;0;0;1,3;-0,5
2012;1;22;22;0;0;1,2;-0,1
2012;1;22;23;0;0;1,3;-1
2012;1;23;0;0;0;1,3;-1,4
2012;1;23;1;0;0;1,3;-1,5
2012;1;23;2;0;0;1,3;-2,7
2012;1;23;3;0;0;1,3;-3,6
2012;1;23;4;0;0;1,3;-4,8
2012;1;23;5;0;0;1,3;-5,2
2012;1;23;6;0;0;1,3;-5,1
2012;1;23;7;0;0;1,3;-6,1
2012;1;23;8;0;0;11,9;-6,3
2012;1;23;9;0;0;186,4;-4,9
2012;1;23;10;0;0;388,9;-1,9
2012;1;23;11;0;0;527,5;0,6
2012;1;23;12;0;0;327,4;2
2012;1;23;13;0;0;298,1;3,4
2012;1;23;14;0;0;258;2,5
2012;1;23;15;0;0;108,3;1,7
2012;1;23;16;0;0;14,5;0,1
2012;1;23;17;0;0;1,2;-0,9
